Datum	Energie DG Leistung	Energie EG Leistung 
1370572021	 240.0 	 58.9
1370572621	 240.0 	 58.5
1370573221	 240.0 	 101.7
1370573821	 360.0 	 58.7
1370574421	 120.0 	 51.7
1370575021	 120.0 	 97.0
1370575621	 120.0 	 0.0
1370576221	 120.0 	 99.8
1370576821	 360.0 	 76.4
1370577421	 240.0 	 51.7
1370578021	 240.0 	 51.0
1370578621	 120.0 	 51.3
1370579221	 240.0 	 51.9
1370579821	 120.0 	 95.9
1370580421	 120.0 	 96.8
1370581021	 360.0 	 95.4
1370581621	 360.0 	 51.1
1370582221	 120.0 	 51.0
1370582821	 240.0 	 52.7
1370583421	 240.0 	 93.4
1370584021	 240.0 	 51.6
1370584621	 240.0 	 0.0
1370585221	 480.0 	 89.7
1370585821	 120.0 	 96.6
1370586421	 120.0 	 179.0
1370587021	 120.0 	 60.4
1370587621	 120.0 	 89.8
1370588221	 360.0 	 51.8
1370588821	 120.0 	 105.3
1370589421	 240.0 	 51.8
1370590021	 240.0 	 167.4
1370590621	 120.0 	 51.8
1370591221	 240.0 	 172.3
1370591821	 240.0 	 95.7
1370592421	 240.0 	 127.0
1370593021	 240.0 	 51.6
1370593621	 120.0 	 168.5
1370594221	 240.0 	 51.1
1370594821	 240.0 	 50.8
1370595421	 240.0 	 0.0
1370596021	 120.0 	 112.5
1370596621	 120.0 	 218.2
1370597221	 120.0 	 0.0
1370597821	 240.0 	 101.2
1370598421	 360.0 	 52.2
1370599021	 360.0 	 91.0
1370599621	 240.0 	 51.2
1370600221	 120.0 	 132.8
1370600821	 120.0 	 51.5
1370601421	 120.0 	 51.3
1370602021	 240.0 	 138.0
1370602621	 240.0 	 51.5
1370603221	 120.0 	 152.6
1370603821	 240.0 	 94.4
1370604421	 120.0 	 125.4
1370605021	 120.0 	 52.3
1370605621	 120.0 	 130.1
1370606221	 240.0 	 52.7
1370606821	 120.0 	 196.3
1370607421	 120.0 	 176.7
1370608021	 240.0 	 121.6
1370608621	 240.0 	 93.1
1370609221	 240.0 	 101.3
1370609821	 240.0 	 118.7
1370610421	 240.0 	 95.6
1370611021	 240.0 	 63.1
1370611621	 120.0 	 129.2
1370612221	 120.0 	 121.5
1370612821	 120.0 	 98.6
1370613421	 120.0 	 169.7
1370614021	 240.0 	 90.4
1370614621	 360.0 	 116.3
1370615221	 240.0 	 90.4
1370615821	 120.0 	 52.0
1370616421	 120.0 	 52.7
1370617021	 120.0 	 95.8
1370617621	 120.0 	 51.8
1370618221	 240.0 	 97.8
1370618821	 240.0 	 51.6
1370619421	 240.0 	 51.7
1370620021	 0.0 	 99.6
1370620621	 120.0 	 93.7
1370621221	 240.0 	 0.0
1370621821	 240.0 	 51.3
1370622421	 240.0 	 51.4
1370623021	 240.0 	 52.7
1370623621	 240.0 	 141.2
1370624221	 360.0 	 51.1
1370624821	 240.0 	 0.0
1370625421	 120.0 	 50.6
1370626021	 120.0 	 50.6
1370626621	 120.0 	 100.9
1370627221	 120.0 	 92.6
1370627821	 120.0 	 50.8
1370628421	 120.0 	 97.2
1370629021	 120.0 	 97.3
1370629621	 120.0 	 51.6
1370630221	 360.0 	 95.4
1370630821	 480.0 	 51.7
1370631421	 360.0 	 51.7
1370632021	 240.0 	 0.0
1370632621	 120.0 	 51.5
1370633221	 120.0 	 117.6
1370633821	 120.0 	 0.0
1370634421	 240.0 	 103.8
1370635021	 120.0 	 58.0
1370635621	 120.0 	 57.6
1370636221	 240.0 	 57.8
1370636821	 120.0 	 102.0
1370637421	 120.0 	 0.0
1370638021	 240.0 	 58.4
1370638621	 120.0 	 58.8
1370639221	 360.0 	 104.4
1370639821	 360.0 	 103.9
1370640421	 240.0 	 100.6
1370641021	 120.0 	 58.0
1370641621	 120.0 	 58.4
1370642221	 120.0 	 58.6
1370642821	 120.0 	 58.5
1370643421	 240.0 	 104.5
1370644021	 120.0 	 58.6
1370644621	 120.0 	 104.6
1370645221	 120.0 	 123.1
1370645821	 240.0 	 58.6
1370646421	 120.0 	 58.5
1370647021	 240.0 	 101.9
1370647621	 120.0 	 58.6
1370648221	 240.0 	 58.8
1370648821	 360.0 	 59.1
1370649421	 240.0 	 58.3
1370650021	 240.0 	 150.5
1370650621	 120.0 	 103.2
1370651221	 120.0 	 58.6
1370651821	 120.0 	 58.5
1370652421	 120.0 	 58.7
1370653021	 120.0 	 58.6
1370653621	 240.0 	 102.8
1370654221	 120.0 	 58.6
1370654821	 240.0 	 58.7
1370655421	 240.0 	 104.9
1370656021	 240.0 	 103.4
1370656621	 120.0 	 113.6
1370657221	 240.0 	 98.5
1370657821	 240.0 	 58.4
1370658421	 240.0 	 58.6
1370659021	 360.0 	 58.5
1370659621	 480.0 	 58.6
1370660221	 240.0 	 103.7
1370660821	 360.0 	 96.9
1370661421	 240.0 	 97.6
1370662021	 240.0 	 52.2
1370662621	 240.0 	 52.1
1370663221	 240.0 	 72.4
1370663821	 120.0 	 94.8
1370664421	 120.0 	 52.0
1370665021	 120.0 	 51.6
1370665621	 240.0 	 52.0
1370666221	 240.0 	 96.9
1370666821	 240.0 	 141.3
1370667421	 120.0 	 51.6
1370668021	 120.0 	 0.0
1370668621	 120.0 	 51.3
1370669222	 240.0 	 51.4
1370669822	 240.0 	 112.5
1370670422	 240.0 	 92.9
1370671022	 120.0 	 51.6
1370671622	 240.0 	 100.5
1370672222	 240.0 	 96.2
1370672822	 120.0 	 51.2
1370673422	 240.0 	 94.9
1370674022	 240.0 	 89.8
1370674622	 120.0 	 51.3
1370675222	 240.0 	 89.2
1370675822	 240.0 	 103.6
1370676422	 120.0 	 51.1
1370677022	 240.0 	 215.9
1370677622	 240.0 	 96.8
1370678222	 240.0 	 155.8
1370678822	 120.0 	 77.8
1370679422	 240.0 	 153.9
1370680022	 120.0 	 123.1
1370680622	 120.0 	 151.0
1370681222	 240.0 	 68.5
1370681822	 240.0 	 144.5
1370682422	 120.0 	 185.0
1370683022	 120.0 	 166.2
1370683622	 120.0 	 139.7
1370684222	 240.0 	 101.9
1370684822	 120.0 	 118.3
1370685422	 120.0 	 104.1
1370686022	 120.0 	 101.4
1370686622	 240.0 	 162.4
1370687222	 480.0 	 153.4
1370687822	 360.0 	 0.0
1370688422	 120.0 	 120.5
1370689022	 120.0 	 111.7
1370689622	 240.0 	 194.2
1370690222	 120.0 	 163.9
1370690822	 120.0 	 128.3
1370691422	 120.0 	 124.9
1370692022	 120.0 	 129.7
1370692622	 240.0 	 52.2
1370693222	 240.0 	 216.8
1370693822	 120.0 	 52.0
1370694422	 120.0 	 119.6
1370695022	 240.0 	 64.6
1370695622	 120.0 	 99.7
1370696222	 240.0 	 165.3
1370696822	 360.0 	 163.4
1370697422	 240.0 	 129.3
1370698022	 120.0 	 196.8
1370698622	 120.0 	 79.8
1370699222	 240.0 	 87.8
1370699822	 240.0 	 162.6
1370700422	 240.0 	 96.2
1370701022	 120.0 	 52.4
1370701622	 120.0 	 52.3
1370702222	 120.0 	 52.3
1370702822	 120.0 	 99.3
1370703422	 240.0 	 128.5
1370704022	 240.0 	 124.6
1370704622	 120.0 	 78.1
1370705222	 120.0 	 75.6
1370705822	 120.0 	 72.2
1370706422	 120.0 	 110.8
1370707022	 120.0 	 65.0
1370707622	 120.0 	 63.1
1370708222	 120.0 	 51.9
1370708822	 240.0 	 98.2
1370709422	 240.0 	 142.7
1370710022	 240.0 	 51.7
1370710622	 120.0 	 51.9
1370711222	 240.0 	 51.9
1370711822	 240.0 	 52.1
1370712422	 240.0 	 51.9
1370713022	 120.0 	 95.1
1370713622	 240.0 	 52.1
1370714222	 240.0 	 98.6
1370714822	 240.0 	 97.4
1370715422	 240.0 	 52.1
1370716022	 240.0 	 97.3
1370716622	 120.0 	 54.3
1370717222	 120.0 	 51.2
1370717822	 240.0 	 51.2
1370718422	 240.0 	 51.2
1370719022	 120.0 	 51.1
1370719622	 120.0 	 146.5
1370720222	 240.0 	 101.8
1370720822	 360.0 	 58.0
1370721422	 240.0 	 58.0
1370722022	 240.0 	 57.8
1370722622	 120.0 	 102.9
1370723222	 120.0 	 58.2
1370723822	 120.0 	 58.0
1370724422	 120.0 	 58.5
1370725022	 120.0 	 105.6
1370725622	 240.0 	 157.9
1370726222	 240.0 	 101.3
1370726822	 120.0 	 58.9
1370727422	 360.0 	 58.0
1370728022	 360.0 	 29.1
1370728622	 240.0 	 57.8
1370729222	 120.0 	 101.7
1370729822	 120.0 	 58.0
1370730422	 120.0 	 105.3
1370731022	 120.0 	 102.8
1370731622	 240.0 	 58.4
1370732222	 120.0 	 106.2
1370732822	 120.0 	 100.1
1370733422	 240.0 	 58.0
1370734022	 240.0 	 58.1
1370734622	 240.0 	 58.1
1370735222	 120.0 	 58.5
1370735822	 120.0 	 148.5
1370736422	 240.0 	 102.5
1370737022	 120.0 	 58.3
1370737622	 240.0 	 58.2
1370738222	 240.0 	 58.3
1370738822	 120.0 	 104.3
1370739422	 120.0 	 58.2
1370740022	 120.0 	 58.3
1370740622	 120.0 	 70.0
1370741222	 240.0 	 104.9
1370741822	 120.0 	 63.2
1370742422	 120.0 	 101.6
1370743022	 240.0 	 58.2
1370743622	 240.0 	 58.2
1370744222	 240.0 	 58.2
1370744822	 120.0 	 58.2
1370745422	 120.0 	 103.9
1370746022	 120.0 	 91.2
1370746622	 240.0 	 104.9
1370747222	 240.0 	 51.9
1370747822	 120.0 	 51.5
1370748422	 240.0 	 52.0
1370749022	 240.0 	 94.9
1370749622	 240.0 	 51.6
1370750222	 360.0 	 51.6
1370750822	 240.0 	 51.6
1370751422	 240.0 	 68.8
1370752022	 120.0 	 143.9
1370752622	 120.0 	 62.2
1370753222	 240.0 	 51.4
1370753822	 120.0 	 50.9
1370754422	 120.0 	 51.1
1370755022	 120.0 	 51.1
1370755621	 120.0 	 94.6
1370756221	 120.0 	 51.0
1370756821	 120.0 	 97.9
1370757421	 120.0 	 97.3
1370758021	 240.0 	 51.4
1370758621	 240.0 	 101.1
1370759221	 360.0 	 80.6
1370759821	 240.0 	 51.1
1370760421	 120.0 	 98.7
1370761021	 120.0 	 54.1
1370761621	 360.0 	 122.0
1370762221	 120.0 	 140.1
1370762821	 240.0 	 0.0
1370763421	 240.0 	 51.3
1370764021	 360.0 	 51.1
1370764621	 240.0 	 50.8
1370765221	 240.0 	 99.2
1370765821	 120.0 	 54.9
1370766421	 240.0 	 0.0
1370767021	 120.0 	 51.5
1370767621	 240.0 	 97.4
1370768221	 240.0 	 0.0
1370768821	 240.0 	 94.1
1370769421	 240.0 	 51.1
1370770021	 240.0 	 0.0
1370770621	 240.0 	 50.7
1370771221	 240.0 	 51.0
1370771821	 120.0 	 96.2
1370772421	 120.0 	 90.2
1370773021	 240.0 	 97.6
1370773621	 240.0 	 175.4
1370774221	 240.0 	 52.6
1370774821	 240.0 	 128.6
1370775421	 120.0 	 154.6
1370776021	 240.0 	 101.8
1370776621	 240.0 	 92.0
1370777221	 240.0 	 131.3
1370777821	 240.0 	 53.3
1370778421	 240.0 	 218.6
1370779021	 240.0 	 148.5
1370779621	 120.0 	 127.4
1370780221	 120.0 	 52.1
1370780821	 120.0 	 128.7
1370781421	 240.0 	 52.1
1370782021	 240.0 	 171.9
1370782621	 0.0 	 52.4
1370783221	 120.0 	 129.8
1370783821	 120.0 	 99.0
1370784421	 120.0 	 96.7
1370785021	 120.0 	 97.2
1370785621	 240.0 	 102.8
1370786221	 240.0 	 52.3
1370786821	 240.0 	 52.7
1370787421	 360.0 	 52.4
1370788021	 240.0 	 101.6
1370788621	 120.0 	 94.4
1370789221	 240.0 	 99.6
1370789821	 240.0 	 97.2
1370790421	 240.0 	 52.4
1370791021	 240.0 	 52.1
1370791621	 360.0 	 95.1
1370792221	 240.0 	 51.6
1370792821	 240.0 	 52.1
1370793421	 120.0 	 51.9
1370794021	 120.0 	 51.9
1370794621	 120.0 	 144.4
1370795221	 120.0 	 96.1
1370795821	 240.0 	 51.5
1370796421	 120.0 	 25.6
1370797021	 240.0 	 51.5
1370797621	 120.0 	 51.6
1370798221	 120.0 	 94.3
1370798821	 240.0 	 51.5
1370799421	 240.0 	 51.4
1370800021	 240.0 	 98.0
1370800621	 240.0 	 87.9
1370801221	 240.0 	 95.7
1370801821	 240.0 	 51.3
1370802421	 120.0 	 51.4
1370803021	 240.0 	 51.3
1370803621	 120.0 	 51.3
1370804221	 120.0 	 101.9
1370804821	 120.0 	 93.3
1370805421	 120.0 	 104.6
1370806021	 120.0 	 74.0
1370806621	 240.0 	 58.1
1370807221	 120.0 	 58.4
1370807821	 120.0 	 102.1
1370808421	 240.0 	 57.8
1370809021	 360.0 	 57.9
1370809621	 360.0 	 57.7
1370810221	 120.0 	 94.2
1370810821	 0.0 	 155.3
1370811421	 120.0 	 100.6
1370812021	 120.0 	 58.7
1370812621	 120.0 	 58.9
1370813221	 120.0 	 58.8
1370813821	 240.0 	 58.0
1370814421	 120.0 	 102.0
1370815021	 240.0 	 58.0
1370815621	 120.0 	 119.4
1370816221	 120.0 	 104.2
1370816821	 240.0 	 60.2
1370817421	 240.0 	 106.1
1370818021	 240.0 	 90.9
1370818621	 120.0 	 58.1
1370819221	 240.0 	 58.2
1370819821	 120.0 	 58.1
1370820421	 120.0 	 58.4
1370821021	 120.0 	 146.3
1370821621	 120.0 	 104.5
1370822221	 240.0 	 58.5
1370822821	 360.0 	 58.6
1370823421	 240.0 	 58.4
1370824021	 360.0 	 107.1
1370824621	 240.0 	 95.9
1370825221	 120.0 	 58.4
1370825821	 240.0 	 58.2
1370826421	 240.0 	 104.5
1370827021	 120.0 	 104.5
1370827621	 120.0 	 101.8
1370828221	 120.0 	 58.3
1370828821	 240.0 	 58.3
1370829421	 240.0 	 58.2
1370830021	 120.0 	 58.0
1370830621	 120.0 	 104.2
1370831221	 120.0 	 58.1
1370831821	 120.0 	 104.0
1370832421	 120.0 	 103.8
1370833021	 240.0 	 57.8
1370833621	 120.0 	 57.9
1370834221	 240.0 	 101.0
1370834821	 240.0 	 51.5
1370835421	 240.0 	 51.3
1370836021	 360.0 	 51.3
1370836621	 360.0 	 51.0
1370837221	 240.0 	 146.9
1370837821	 120.0 	 139.1
1370838422	 240.0 	 51.3
1370839022	 240.0 	 51.4
1370839622	 240.0 	 51.3
1370840222	 120.0 	 50.8
1370840822	 120.0 	 94.9
1370841422	 120.0 	 50.7
1370842022	 240.0 	 50.8
1370842622	 120.0 	 97.1
1370843222	 120.0 	 96.9
1370843822	 120.0 	 98.5
1370844422	 120.0 	 93.1
1370845022	 120.0 	 50.8
1370845622	 240.0 	 50.7
1370846222	 360.0 	 50.8
1370846822	 120.0 	 50.8
1370847422	 240.0 	 94.3
1370848022	 240.0 	 96.4
1370848622	 240.0 	 97.0
1370849222	 360.0 	 50.9
1370849822	 240.0 	 50.9
1370850422	 120.0 	 96.7
1370851022	 120.0 	 50.9
1370851622	 120.0 	 50.5
1370852222	 120.0 	 50.4
1370852822	 120.0 	 51.0
1370853422	 120.0 	 0.0
1370854022	 240.0 	 139.0
1370854622	 240.0 	 50.5
1370855222	 240.0 	 50.4
1370855822	 240.0 	 50.5
1370856422	 240.0 	 50.9
1370857022	 240.0 	 96.5
1370857622	 240.0 	 50.8
1370858222	 120.0 	 51.1
1370858822	 120.0 	 97.5
1370859422	 120.0 	 96.2
1370860022	 120.0 	 51.0
1370860622	 240.0 	 93.5
1370861222	 120.0 	 50.9
1370861822	 120.0 	 51.7
1370862422	 240.0 	 51.2
1370863022	 240.0 	 51.5
1370863622	 120.0 	 95.8
1370864222	 240.0 	 97.5
1370864822	 120.0 	 96.5
1370865422	 120.0 	 0.0
1370866022	 240.0 	 51.5
1370866622	 120.0 	 100.5
1370867222	 240.0 	 0.0
1370867822	 240.0 	 51.2
1370868422	 240.0 	 51.4
1370869022	 240.0 	 51.2
1370869622	 120.0 	 97.7
1370870222	 240.0 	 140.6
1370870822	 120.0 	 51.3
1370871422	 120.0 	 51.7
1370872022	 240.0 	 51.6
1370872622	 240.0 	 51.8
1370873222	 480.0 	 102.4
1370873822	 360.0 	 93.2
1370874422	 240.0 	 51.4
1370875022	 120.0 	 97.8
1370875622	 120.0 	 75.2
1370876222	 240.0 	 51.1
1370876822	 120.0 	 95.0
1370877422	 120.0 	 50.8
1370878022	 0.0 	 50.6
1370878622	 240.0 	 25.3
1370879222	 360.0 	 50.7
1370879822	 240.0 	 129.2
1370880422	 120.0 	 117.4
1370881022	 240.0 	 51.1
1370881622	 120.0 	 50.8
1370882222	 120.0 	 51.0
1370882822	 120.0 	 51.1
1370883422	 120.0 	 94.2
1370884022	 120.0 	 50.3
1370884622	 240.0 	 51.2
1370885222	 240.0 	 95.3
1370885822	 240.0 	 97.7
1370886422	 240.0 	 98.2
1370887022	 240.0 	 51.6
1370887622	 120.0 	 51.5
1370888222	 120.0 	 51.4
1370888822	 120.0 	 51.7
1370889422	 360.0 	 51.5
1370890022	 240.0 	 94.5
1370890622	 120.0 	 96.9
1370891222	 120.0 	 104.0
1370891822	 120.0 	 58.2
1370892422	 120.0 	 58.3
1370893022	 120.0 	 103.6
1370893622	 120.0 	 57.8
1370894222	 120.0 	 58.1
1370894822	 240.0 	 57.8
1370895422	 240.0 	 57.7
1370896022	 240.0 	 103.3
1370896622	 360.0 	 146.3
1370897222	 240.0 	 58.1
1370897822	 120.0 	 58.5
1370898422	 120.0 	 58.1
1370899022	 360.0 	 58.4
1370899622	 240.0 	 102.6
1370900222	 240.0 	 58.2
1370900822	 120.0 	 58.4
1370901422	 120.0 	 104.2
1370902022	 240.0 	 103.0
1370902622	 240.0 	 105.9
1370903222	 240.0 	 83.5
1370903822	 360.0 	 58.6
1370904422	 360.0 	 58.7
1370905022	 360.0 	 58.6
1370905622	 120.0 	 58.6
1370906222	 120.0 	 101.8
1370906822	 120.0 	 105.0
1370907422	 240.0 	 103.3
1370908022	 360.0 	 58.7
1370908622	 120.0 	 58.7
1370909222	 120.0 	 104.2
1370909822	 120.0 	 58.8
1370910422	 120.0 	 57.5
1370911022	 240.0 	 0.0
1370911622	 360.0 	 57.5
1370912222	 360.0 	 203.9
1370912822	 240.0 	 0.0
1370913422	 120.0 	 58.2
1370914022	 120.0 	 58.1
1370914622	 120.0 	 58.1
1370915222	 240.0 	 58.3
1370915822	 240.0 	 101.5
1370916422	 240.0 	 54.4
1370917022	 120.0 	 58.4
1370917622	 360.0 	 104.5
1370918222	 120.0 	 102.4
1370918822	 120.0 	 108.3
1370919422	 240.0 	 100.4
1370920022	 240.0 	 51.5
1370920622	 120.0 	 51.3
1370921222	 240.0 	 51.5
1370921822	 120.0 	 51.3
1370922422	 240.0 	 95.3
1370923022	 240.0 	 98.2
1370923622	 240.0 	 95.2
1370924222	 120.0 	 51.3
1370924822	 120.0 	 51.0
1370925422	 120.0 	 100.8
1370926022	 120.0 	 92.6
1370926622	 240.0 	 50.9
1370927222	 360.0 	 50.7
1370927822	 120.0 	 50.7
1370928422	 120.0 	 97.1
1370929022	 120.0 	 138.0
1370929622	 240.0 	 50.5
1370930222	 240.0 	 51.0
1370930822	 240.0 	 51.4
1370931422	 240.0 	 51.1
1370932022	 120.0 	 96.9
1370932622	 240.0 	 60.2
1370933222	 360.0 	 51.3
1370933822	 240.0 	 97.8
1370934422	 120.0 	 96.1
1370935022	 240.0 	 51.4
1370935622	 240.0 	 94.5
1370936222	 240.0 	 51.1
1370936822	 360.0 	 50.8
1370937422	 120.0 	 50.5
1370938022	 240.0 	 50.8
1370938622	 120.0 	 96.7
1370939222	 360.0 	 97.5
1370939822	 240.0 	 0.0
1370940422	 240.0 	 50.9
1370941022	 120.0 	 50.8
1370941622	 120.0 	 90.0
1370942222	 120.0 	 94.2
1370942822	 240.0 	 51.3
1370943422	 120.0 	 51.7
1370944022	 120.0 	 110.4
1370944622	 240.0 	 97.9
1370945222	 240.0 	 172.5
1370945822	 360.0 	 125.7
1370946422	 360.0 	 91.4
1370947022	 120.0 	 384.8
1370947622	 120.0 	 96.1
1370948222	 240.0 	 51.5
1370948822	 360.0 	 93.9
1370949422	 240.0 	 387.3
1370950022	 240.0 	 97.8
1370950622	 240.0 	 568.7
1370951222	 120.0 	 128.2
1370951822	 120.0 	 96.1
1370952422	 240.0 	 244.3
1370953022	 120.0 	 52.0
1370953622	 240.0 	 51.6
1370954222	 360.0 	 121.3
1370954822	 240.0 	 99.7
1370955422	 120.0 	 104.5
1370956022	 240.0 	 66.7
1370956622	 120.0 	 51.6
1370957222	 120.0 	 51.8
1370957822	 240.0 	 51.8
1370958422	 120.0 	 95.1
1370959022	 240.0 	 91.6
1370959622	 240.0 	 52.7
1370960222	 240.0 	 51.5
1370960822	 120.0 	 97.5
1370961422	 360.0 	 100.0
1370962022	 360.0 	 77.5
1370962622	 240.0 	 51.9
1370963222	 240.0 	 0.0
1370963822	 240.0 	 51.4
1370964422	 240.0 	 51.6
1370965022	 240.0 	 95.3
1370965622	 360.0 	 211.3
1370966222	 240.0 	 98.8
1370966822	 360.0 	 56.4
1370967422	 120.0 	 51.7
1370968022	 120.0 	 98.7
1370968622	 240.0 	 69.2
1370969222	 240.0 	 51.8
1370969822	 360.0 	 51.4
1370970422	 240.0 	 51.7
1370971022	 240.0 	 112.1
1370971622	 120.0 	 141.1
1370972222	 120.0 	 51.6
1370972822	 120.0 	 50.8
1370973422	 240.0 	 50.7
1370974022	 600.0 	 50.6
1370974622	 120.0 	 96.7
1370975222	 120.0 	 52.9
1370975822	 120.0 	 51.0
1370976422	 120.0 	 94.8
1370977022	 240.0 	 97.2
1370977622	 360.0 	 51.2
1370978222	 480.0 	 93.3
1370978822	 240.0 	 27.2
1370979422	 120.0 	 57.4
1370980022	 240.0 	 57.2
1370980622	 120.0 	 57.2
1370981222	 120.0 	 101.1
1370981822	 240.0 	 103.4
1370982422	 240.0 	 103.5
1370983022	 120.0 	 58.3
1370983622	 240.0 	 58.6
1370984222	 120.0 	 108.2
1370984822	 120.0 	 100.0
1370985422	 240.0 	 58.2
1370986022	 240.0 	 58.4
1370986622	 240.0 	 58.3
1370987222	 240.0 	 103.7
1370987822	 120.0 	 147.6
1370988422	 120.0 	 58.6
1370989022	 240.0 	 57.8
1370989622	 240.0 	 57.8
1370990222	 120.0 	 58.0
1370990822	 240.0 	 105.1
1370991422	 240.0 	 59.9
1370992022	 120.0 	 58.0
1370992622	 120.0 	 102.8
1370993222	 240.0 	 103.5
1370993822	 240.0 	 57.8
1370994422	 120.0 	 100.9
1370995022	 120.0 	 58.3
1370995622	 240.0 	 0.0
1370996222	 240.0 	 58.6
1370996822	 240.0 	 58.8
1370997422	 240.0 	 103.6
1370998022	 120.0 	 104.0
1370998622	 120.0 	 103.9
1370999222	 120.0 	 58.5
1370999822	 240.0 	 58.2
1371000422	 240.0 	 58.5
1371104642	 120.0 	 93.7
1371105242	 240.0 	 209.0
1371105842	 360.0 	 191.5
1371106442	 360.0 	 100.9
1371107042	 360.0 	 167.9
1371107642	 360.0 	 0.0
1371108242	 240.0 	 242.3
1371108842	 240.0 	 187.4
1371109442	 240.0 	 223.5
1371110042	 240.0 	 146.5
1371110642	 120.0 	 122.7
1371111242	 240.0 	 2244.4
1371111842	 240.0 	 331.1
1371112442	 360.0 	 241.9
1371113042	 120.0 	 159.9
1371113642	 360.0 	 160.7
1371114242	 120.0 	 138.5
1371114842	 120.0 	 125.7
1371115442	 120.0 	 220.3
1371116042	 240.0 	 110.8
1371116642	 240.0 	 101.7
1371117242	 120.0 	 383.4
1371117842	 240.0 	 213.3
1371118442	 240.0 	 165.8
1371119042	 240.0 	 244.1
1371119642	 240.0 	 437.7
1371120242	 240.0 	 352.5
1371120842	 240.0 	 255.1
1371121442	 240.0 	 183.1
1371122042	 240.0 	 310.1
1371122642	 480.0 	 198.5
1371123242	 360.0 	 199.1
1371123842	 360.0 	 105.7
1371124442	 600.0 	 1534.5
1371125042	 360.0 	 418.8
1371125642	 480.0 	 122.5
1371126242	 360.0 	 233.4
1371126842	 480.0 	 441.8
1371127442	 480.0 	 120.0
1371128042	 360.0 	 104.5
1371128642	 360.0 	 161.7
1371129242	 360.0 	 228.2
1371129842	 360.0 	 138.5
1371130442	 360.0 	 169.5
1371131042	 480.0 	 131.9
1371131642	 360.0 	 137.0
1371132242	 480.0 	 194.8
1371132841	 480.0 	 302.4
1371133442	 480.0 	 120.5
1371134041	 1680.0 	 128.5
1371134642	 1560.0 	 107.5
1371135242	 240.0 	 106.7
1371135842	 360.0 	 108.1
1371136442	 360.0 	 82.5
1371137042	 1080.0 	 448.3
1371137641	 1200.0 	 1530.6
1371138242	 1200.0 	 349.2
1371138841	 1080.0 	 424.6
1371139442	 1200.0 	 1462.2
1371140042	 1080.0 	 1694.9
1371140641	 1080.0 	 2745.0
1371141241	 1200.0 	 246.3
1371141841	 1320.0 	 102.3
